geoid,year,measure,value,moe,Unnamed: 0,measure_type,measure_units,region_name,region_type
515400009001,2021,perc_income_min_price_25,0.486298037943895,,3295,percent,,"Block Group 1, Census Tract 9, Charlottesville city, Virginia",block group
515400002013,2021,perc_income_min_price_25,0.752241051465825,,3296,percent,,"Block Group 3, Census Tract 2.01, Charlottesville city, Virginia",block group
515400007002,2021,perc_income_min_price_25,0.346351510018671,,3297,percent,,"Block Group 2, Census Tract 7, Charlottesville city, Virginia",block group
515400010002,2021,perc_income_min_price_25,0.435806146915643,,3298,percent,,"Block Group 2, Census Tract 10, Charlottesville city, Virginia",block group
515400005024,2021,perc_income_min_price_25,0.384105536165989,,3299,percent,,"Block Group 4, Census Tract 5.02, Charlottesville city, Virginia",block group
515400005013,2021,perc_income_min_price_25,0.803698244673724,,3300,percent,,"Block Group 3, Census Tract 5.01, Charlottesville city, Virginia",block group
515400010003,2021,perc_income_min_price_25,0.40446407498567,,3301,percent,,"Block Group 3, Census Tract 10, Charlottesville city, Virginia",block group
516105002001,2021,perc_income_min_price_25,0.102789121184723,,3302,percent,,"Block Group 1, Census Tract 5002, Falls Church city, Virginia",block group
516105002004,2021,perc_income_min_price_25,0.167262838615208,,3303,percent,,"Block Group 4, Census Tract 5002, Falls Church city, Virginia",block group
510594703001,2021,perc_income_min_price_25,0.166531700161497,,3304,percent,,"Block Group 1, Census Tract 4703, Fairfax County, Virginia",block group
510594710001,2021,perc_income_min_price_25,0.215389955890186,,3305,percent,,"Block Group 1, Census Tract 4710, Fairfax County, Virginia",block group
510594811053,2021,perc_income_min_price_25,0.184728153745072,,3306,percent,,"Block Group 3, Census Tract 4811.05, Fairfax County, Virginia",block group
510594804023,2021,perc_income_min_price_25,0.157894736842105,,3307,percent,,"Block Group 3, Census Tract 4804.02, Fairfax County, Virginia",block group
510594901011,2021,perc_income_min_price_25,0.249956590288727,,3308,percent,,"Block Group 1, Census Tract 4901.01, Fairfax County, Virginia",block group
510594805013,2021,perc_income_min_price_25,0.185478384563053,,3309,percent,,"Block Group 3, Census Tract 4805.01, Fairfax County, Virginia",block group
510594805052,2021,perc_income_min_price_25,0.26271489579151,,3310,percent,,"Block Group 2, Census Tract 4805.05, Fairfax County, Virginia",block group
510594810001,2021,perc_income_min_price_25,0.41380737742618,,3311,percent,,"Block Group 1, Census Tract 4810, Fairfax County, Virginia",block group
516300003023,2021,perc_income_min_price_25,0.423388235294118,,3312,percent,,"Block Group 3, Census Tract 3.02, Fredericksburg city, Virginia",block group
516300004001,2021,perc_income_min_price_25,0.485478018049616,,3313,percent,,"Block Group 1, Census Tract 4, Fredericksburg city, Virginia",block group
516300002002,2021,perc_income_min_price_25,0.599230730805735,,3314,percent,,"Block Group 2, Census Tract 2, Fredericksburg city, Virginia",block group
510131038001,2021,perc_income_min_price_25,0.407311414181427,,3315,percent,,"Block Group 1, Census Tract 1038, Arlington County, Virginia",block group
510131027022,2021,perc_income_min_price_25,0.44918184201001,,3316,percent,,"Block Group 2, Census Tract 1027.02, Arlington County, Virginia",block group
510131030002,2021,perc_income_min_price_25,0.234544245884331,,3317,percent,,"Block Group 2, Census Tract 1030, Arlington County, Virginia",block group
510131035032,2021,perc_income_min_price_25,0.419533463121204,,3318,percent,,"Block Group 2, Census Tract 1035.03, Arlington County, Virginia",block group
510131009003,2021,perc_income_min_price_25,0.173845834279338,,3319,percent,,"Block Group 3, Census Tract 1009, Arlington County, Virginia",block group
510131035013,2021,perc_income_min_price_25,0.362573924257231,,3320,percent,,"Block Group 3, Census Tract 1035.01, Arlington County, Virginia",block group
510131015001,2021,perc_income_min_price_25,0.44444993331028,,3321,percent,,"Block Group 1, Census Tract 1015, Arlington County, Virginia",block group
510131031002,2021,perc_income_min_price_25,0.988980186320042,,3322,percent,,"Block Group 2, Census Tract 1031, Arlington County, Virginia",block group
510594515014,2021,perc_income_min_price_25,0.297382164341905,,3323,percent,,"Block Group 4, Census Tract 4515.01, Fairfax County, Virginia",block group
510594313002,2021,perc_income_min_price_25,0.227635282583257,,3324,percent,,"Block Group 2, Census Tract 4313, Fairfax County, Virginia",block group
510594712011,2021,perc_income_min_price_25,0.332145823719428,,3325,percent,,"Block Group 1, Census Tract 4712.01, Fairfax County, Virginia",block group
510594823031,2021,perc_income_min_price_25,0.255536699495147,,3326,percent,,"Block Group 1, Census Tract 4823.03, Fairfax County, Virginia",block group
510594511001,2021,perc_income_min_price_25,0.213714346795888,,3327,percent,,"Block Group 1, Census Tract 4511, Fairfax County, Virginia",block group
510594911032,2021,perc_income_min_price_25,0.342198598419656,,3328,percent,,"Block Group 2, Census Tract 4911.03, Fairfax County, Virginia",block group
510594525022,2021,perc_income_min_price_25,0.583094346959607,,3329,percent,,"Block Group 2, Census Tract 4525.02, Fairfax County, Virginia",block group
510594825041,2021,perc_income_min_price_25,0.164516571428571,,3330,percent,,"Block Group 1, Census Tract 4825.04, Fairfax County, Virginia",block group
510594914042,2021,perc_income_min_price_25,0.273365337870685,,3331,percent,,"Block Group 2, Census Tract 4914.04, Fairfax County, Virginia",block group
510594612012,2021,perc_income_min_price_25,0.165250851784845,,3332,percent,,"Block Group 2, Census Tract 4612.01, Fairfax County, Virginia",block group
510594618023,2021,perc_income_min_price_25,0.508477449983045,,3333,percent,,"Block Group 3, Census Tract 4618.02, Fairfax County, Virginia",block group
510594612021,2021,perc_income_min_price_25,0.237917429434351,,3334,percent,,"Block Group 1, Census Tract 4612.02, Fairfax County, Virginia",block group
510594616013,2021,perc_income_min_price_25,0.275588501064433,,3335,percent,,"Block Group 3, Census Tract 4616.01, Fairfax County, Virginia",block group
510594817022,2021,perc_income_min_price_25,0.328774632060734,,3336,percent,,"Block Group 2, Census Tract 4817.02, Fairfax County, Virginia",block group
511970501003,2021,perc_income_min_price_25,0.434714356441621,,3337,percent,,"Block Group 3, Census Tract 501, Wythe County, Virginia",block group
511970504023,2021,perc_income_min_price_25,0.970298097137621,,3338,percent,,"Block Group 3, Census Tract 504.02, Wythe County, Virginia",block group
511970501004,2021,perc_income_min_price_25,0.492307692307692,,3339,percent,,"Block Group 4, Census Tract 501, Wythe County, Virginia",block group
515900001002,2021,perc_income_min_price_25,0.858287622227522,,3340,percent,,"Block Group 2, Census Tract 1, Danville city, Virginia",block group
510594508001,2021,perc_income_min_price_25,0.240381532542482,,3341,percent,,"Block Group 1, Census Tract 4508, Fairfax County, Virginia",block group
510594714022,2021,perc_income_min_price_25,0.277944686010859,,3342,percent,,"Block Group 2, Census Tract 4714.02, Fairfax County, Virginia",block group
510594616022,2021,perc_income_min_price_25,0.783969507214811,,3343,percent,,"Block Group 2, Census Tract 4616.02, Fairfax County, Virginia",block group
510594204002,2021,perc_income_min_price_25,0.542363685685867,,3344,percent,,"Block Group 2, Census Tract 4204, Fairfax County, Virginia",block group
510594408003,2021,perc_income_min_price_25,0.224299764406716,,3345,percent,,"Block Group 3, Census Tract 4408, Fairfax County, Virginia",block group
510594825013,2021,perc_income_min_price_25,0.328720576548927,,3346,percent,,"Block Group 3, Census Tract 4825.01, Fairfax County, Virginia",block group
510594811021,2021,perc_income_min_price_25,0.300756904877274,,3347,percent,,"Block Group 1, Census Tract 4811.02, Fairfax County, Virginia",block group
510594515012,2021,perc_income_min_price_25,1.03031864639698,,3348,percent,,"Block Group 2, Census Tract 4515.01, Fairfax County, Virginia",block group
515900002003,2021,perc_income_min_price_25,1.15023324174069,,3349,percent,,"Block Group 3, Census Tract 2, Danville city, Virginia",block group
515900004001,2021,perc_income_min_price_25,2.89730121354827,,3350,percent,,"Block Group 1, Census Tract 4, Danville city, Virginia",block group
515900004004,2021,perc_income_min_price_25,1.25175652173913,,3351,percent,,"Block Group 4, Census Tract 4, Danville city, Virginia",block group
515900006003,2021,perc_income_min_price_25,1.34690669560987,,3352,percent,,"Block Group 3, Census Tract 6, Danville city, Virginia",block group
515900012001,2021,perc_income_min_price_25,1.39898185209653,,3353,percent,,"Block Group 1, Census Tract 12, Danville city, Virginia",block group
516708206003,2021,perc_income_min_price_25,1.08083515394491,,3354,percent,,"Block Group 3, Census Tract 8206, Hopewell city, Virginia",block group
516708207001,2021,perc_income_min_price_25,1.01229219993812,,3355,percent,,"Block Group 1, Census Tract 8207, Hopewell city, Virginia",block group
517600503001,2021,perc_income_min_price_25,0.353690417690418,,3356,percent,,"Block Group 1, Census Tract 503, Richmond city, Virginia",block group
517600501001,2021,perc_income_min_price_25,1.23827547052954,,3357,percent,,"Block Group 1, Census Tract 501, Richmond city, Virginia",block group
516708203001,2021,perc_income_min_price_25,0.932787479919158,,3358,percent,,"Block Group 1, Census Tract 8203, Hopewell city, Virginia",block group
516708201001,2021,perc_income_min_price_25,0.833603482610105,,3359,percent,,"Block Group 1, Census Tract 8201, Hopewell city, Virginia",block group
517600606002,2021,perc_income_min_price_25,0.68361066788238,,3360,percent,,"Block Group 2, Census Tract 606, Richmond city, Virginia",block group
517600402002,2021,perc_income_min_price_25,0.61781974248927,,3361,percent,,"Block Group 2, Census Tract 402, Richmond city, Virginia",block group
517600410002,2021,perc_income_min_price_25,0.457897549431254,,3362,percent,,"Block Group 2, Census Tract 410, Richmond city, Virginia",block group
517600414001,2021,perc_income_min_price_25,0.763671087533156,,3363,percent,,"Block Group 1, Census Tract 414, Richmond city, Virginia",block group
517600411002,2021,perc_income_min_price_25,0.861059935398971,,3364,percent,,"Block Group 2, Census Tract 411, Richmond city, Virginia",block group
517600708013,2021,perc_income_min_price_25,0.866303981512686,,3365,percent,,"Block Group 3, Census Tract 708.01, Richmond city, Virginia",block group
517600606001,2021,perc_income_min_price_25,0.432432432432432,,3366,percent,,"Block Group 1, Census Tract 606, Richmond city, Virginia",block group
517600604003,2021,perc_income_min_price_25,4.44562465262768,,3367,percent,,"Block Group 3, Census Tract 604, Richmond city, Virginia",block group
517600111002,2021,perc_income_min_price_25,0.385587091382469,,3368,percent,,"Block Group 2, Census Tract 111, Richmond city, Virginia",block group
517353402001,2021,perc_income_min_price_25,0.318742031449214,,3369,percent,,"Block Group 1, Census Tract 3402, Poquoson city, Virginia",block group
510872014011,2021,perc_income_min_price_25,0.895134812456472,,3370,percent,,"Block Group 1, Census Tract 2014.01, Henrico County, Virginia",block group
510872014032,2021,perc_income_min_price_25,0.712633663366337,,3371,percent,,"Block Group 2, Census Tract 2014.03, Henrico County, Virginia",block group
510872003053,2021,perc_income_min_price_25,0.474769462144299,,3372,percent,,"Block Group 3, Census Tract 2003.05, Henrico County, Virginia",block group
510872009042,2021,perc_income_min_price_25,0.505880865056279,,3373,percent,,"Block Group 2, Census Tract 2009.04, Henrico County, Virginia",block group
510872009051,2021,perc_income_min_price_25,0.568881301275667,,3374,percent,,"Block Group 1, Census Tract 2009.05, Henrico County, Virginia",block group
510872001291,2021,perc_income_min_price_25,0.289725795804016,,3375,percent,,"Block Group 1, Census Tract 2001.29, Henrico County, Virginia",block group
510872003022,2021,perc_income_min_price_25,0.370056555269923,,3376,percent,,"Block Group 2, Census Tract 2003.02, Henrico County, Virginia",block group
510872017011,2021,perc_income_min_price_25,0.757929320584642,,3377,percent,,"Block Group 1, Census Tract 2017.01, Henrico County, Virginia",block group
510872001213,2021,perc_income_min_price_25,0.263988732724979,,3378,percent,,"Block Group 3, Census Tract 2001.21, Henrico County, Virginia",block group
510872001263,2021,perc_income_min_price_25,0.487483745123537,,3379,percent,,"Block Group 3, Census Tract 2001.26, Henrico County, Virginia",block group
510872001272,2021,perc_income_min_price_25,0.502773159725618,,3380,percent,,"Block Group 2, Census Tract 2001.27, Henrico County, Virginia",block group
510872001302,2021,perc_income_min_price_25,0.223255813953488,,3381,percent,,"Block Group 2, Census Tract 2001.30, Henrico County, Virginia",block group
510872004062,2021,perc_income_min_price_25,0.386162199283216,,3382,percent,,"Block Group 2, Census Tract 2004.06, Henrico County, Virginia",block group
510872004101,2021,perc_income_min_price_25,0.979398557626888,,3383,percent,,"Block Group 1, Census Tract 2004.10, Henrico County, Virginia",block group
510872004141,2021,perc_income_min_price_25,0.30853644944745,,3384,percent,,"Block Group 1, Census Tract 2004.14, Henrico County, Virginia",block group
510872009043,2021,perc_income_min_price_25,0.3858723623263,,3385,percent,,"Block Group 3, Census Tract 2009.04, Henrico County, Virginia",block group
510872012012,2021,perc_income_min_price_25,0.623168831168831,,3386,percent,,"Block Group 2, Census Tract 2012.01, Henrico County, Virginia",block group
511990502032,2021,perc_income_min_price_25,0.293343766811757,,3387,percent,,"Block Group 2, Census Tract 502.03, York County, Virginia",block group
511990502061,2021,perc_income_min_price_25,0.388257759653041,,3388,percent,,"Block Group 1, Census Tract 502.06, York County, Virginia",block group
511990503061,2021,perc_income_min_price_25,0.692454172998134,,3389,percent,,"Block Group 1, Census Tract 503.06, York County, Virginia",block group
511990505003,2021,perc_income_min_price_25,0.347854664256648,,3390,percent,,"Block Group 3, Census Tract 505, York County, Virginia",block group
511990504011,2021,perc_income_min_price_25,0.333899295794249,,3391,percent,,"Block Group 1, Census Tract 504.01, York County, Virginia",block group
511990502042,2021,perc_income_min_price_25,0.648432432432432,,3392,percent,,"Block Group 2, Census Tract 502.04, York County, Virginia",block group
511990502062,2021,perc_income_min_price_25,0.224975619514391,,3393,percent,,"Block Group 2, Census Tract 502.06, York County, Virginia",block group
511990502052,2021,perc_income_min_price_25,0.30455203229328,,3394,percent,,"Block Group 2, Census Tract 502.05, York County, Virginia",block group
510872001053,2021,perc_income_min_price_25,0.507394927178649,,3395,percent,,"Block Group 3, Census Tract 2001.05, Henrico County, Virginia",block group
511539015044,2021,perc_income_min_price_25,0.406621094853398,,3396,percent,,"Block Group 4, Census Tract 9015.04, Prince William County, Virginia",block group
511099502011,2021,perc_income_min_price_25,0.679488873369699,,3397,percent,,"Block Group 1, Census Tract 9502.01, Louisa County, Virginia",block group
511099502022,2021,perc_income_min_price_25,0.649403612609849,,3398,percent,,"Block Group 2, Census Tract 9502.02, Louisa County, Virginia",block group
510619307032,2021,perc_income_min_price_25,0.882432979075497,,3399,percent,,"Block Group 2, Census Tract 9307.03, Fauquier County, Virginia",block group
510619307061,2021,perc_income_min_price_25,0.366936182795151,,3400,percent,,"Block Group 1, Census Tract 9307.06, Fauquier County, Virginia",block group
510619304021,2021,perc_income_min_price_25,0.299765105702434,,3401,percent,,"Block Group 1, Census Tract 9304.02, Fauquier County, Virginia",block group
510619302071,2021,perc_income_min_price_25,0.397472995957677,,3402,percent,,"Block Group 1, Census Tract 9302.07, Fauquier County, Virginia",block group
510619307031,2021,perc_income_min_price_25,0.756716982718749,,3403,percent,,"Block Group 1, Census Tract 9307.03, Fauquier County, Virginia",block group
510538405002,2021,perc_income_min_price_25,0.695168578380257,,3404,percent,,"Block Group 2, Census Tract 8405, Dinwiddie County, Virginia",block group
510594202011,2021,perc_income_min_price_25,0.218661708681942,,3405,percent,,"Block Group 1, Census Tract 4202.01, Fairfax County, Virginia",block group
510594916021,2021,perc_income_min_price_25,0.425772561639298,,3406,percent,,"Block Group 1, Census Tract 4916.02, Fairfax County, Virginia",block group
510594308021,2021,perc_income_min_price_25,0.190980587779535,,3407,percent,,"Block Group 1, Census Tract 4308.02, Fairfax County, Virginia",block group
510594314003,2021,perc_income_min_price_25,0.324997968085395,,3408,percent,,"Block Group 3, Census Tract 4314, Fairfax County, Virginia",block group
510594309021,2021,perc_income_min_price_25,0.24067250269175,,3409,percent,,"Block Group 1, Census Tract 4309.02, Fairfax County, Virginia",block group
510594322022,2021,perc_income_min_price_25,0.236795873114049,,3410,percent,,"Block Group 2, Census Tract 4322.02, Fairfax County, Virginia",block group
510594309012,2021,perc_income_min_price_25,0.272248615608073,,3411,percent,,"Block Group 2, Census Tract 4309.01, Fairfax County, Virginia",block group
510594310013,2021,perc_income_min_price_25,0.385013693940431,,3412,percent,,"Block Group 3, Census Tract 4310.01, Fairfax County, Virginia",block group
510538402001,2021,perc_income_min_price_25,0.826866083120822,,3413,percent,,"Block Group 1, Census Tract 8402, Dinwiddie County, Virginia",block group
510538403003,2021,perc_income_min_price_25,0.65279616898547,,3414,percent,,"Block Group 3, Census Tract 8403, Dinwiddie County, Virginia",block group
510594207001,2021,perc_income_min_price_25,0.283113715926523,,3415,percent,,"Block Group 1, Census Tract 4207, Fairfax County, Virginia",block group
510594302022,2021,perc_income_min_price_25,0.26865671641791,,3416,percent,,"Block Group 2, Census Tract 4302.02, Fairfax County, Virginia",block group
510594211021,2021,perc_income_min_price_25,0.349479490366687,,3417,percent,,"Block Group 1, Census Tract 4211.02, Fairfax County, Virginia",block group
510594210023,2021,perc_income_min_price_25,0.421558176855767,,3418,percent,,"Block Group 3, Census Tract 4210.02, Fairfax County, Virginia",block group
510594211022,2021,perc_income_min_price_25,0.289462465916494,,3419,percent,,"Block Group 2, Census Tract 4211.02, Fairfax County, Virginia",block group
510594218003,2021,perc_income_min_price_25,0.384980744544288,,3420,percent,,"Block Group 3, Census Tract 4218, Fairfax County, Virginia",block group
510594224021,2021,perc_income_min_price_25,0.247887091108218,,3421,percent,,"Block Group 1, Census Tract 4224.02, Fairfax County, Virginia",block group
510594217011,2021,perc_income_min_price_25,0.477338744976324,,3422,percent,,"Block Group 1, Census Tract 4217.01, Fairfax County, Virginia",block group
510594222023,2021,perc_income_min_price_25,0.302478630323508,,3423,percent,,"Block Group 3, Census Tract 4222.02, Fairfax County, Virginia",block group
510594302031,2021,perc_income_min_price_25,0.28035679507654,,3424,percent,,"Block Group 1, Census Tract 4302.03, Fairfax County, Virginia",block group
510594405021,2021,perc_income_min_price_25,0.330292406248279,,3425,percent,,"Block Group 1, Census Tract 4405.02, Fairfax County, Virginia",block group
510594917025,2021,perc_income_min_price_25,0.426175927241722,,3426,percent,,"Block Group 5, Census Tract 4917.02, Fairfax County, Virginia",block group
510594918022,2021,perc_income_min_price_25,0.285053465346535,,3427,percent,,"Block Group 2, Census Tract 4918.02, Fairfax County, Virginia",block group
510594516011,2021,perc_income_min_price_25,0.285537436019521,,3428,percent,,"Block Group 1, Census Tract 4516.01, Fairfax County, Virginia",block group
510594313003,2021,perc_income_min_price_25,0.22915724792257,,3429,percent,,"Block Group 3, Census Tract 4313, Fairfax County, Virginia",block group
510594221022,2021,perc_income_min_price_25,0.29472029088765,,3430,percent,,"Block Group 2, Census Tract 4221.02, Fairfax County, Virginia",block group
510594306004,2021,perc_income_min_price_25,0.260042054150138,,3431,percent,,"Block Group 4, Census Tract 4306, Fairfax County, Virginia",block group
510594219002,2021,perc_income_min_price_25,0.54291188317468,,3432,percent,,"Block Group 2, Census Tract 4219, Fairfax County, Virginia",block group
510594318021,2021,perc_income_min_price_25,0.191936,,3433,percent,,"Block Group 1, Census Tract 4318.02, Fairfax County, Virginia",block group
511330203001,2021,perc_income_min_price_25,0.675260343371798,,3434,percent,,"Block Group 1, Census Tract 203, Northumberland County, Virginia",block group
510731002012,2021,perc_income_min_price_25,0.443480831772938,,3435,percent,,"Block Group 2, Census Tract 1002.01, Gloucester County, Virginia",block group
518100462134,2021,perc_income_min_price_25,0.563192488262911,,3436,percent,,"Block Group 4, Census Tract 462.13, Virginia Beach city, Virginia",block group
510639202001,2021,perc_income_min_price_25,0.716831604308954,,3437,percent,,"Block Group 1, Census Tract 9202, Floyd County, Virginia",block group
511770204032,2021,perc_income_min_price_25,1.01560603922675,,3438,percent,,"Block Group 2, Census Tract 204.03, Spotsylvania County, Virginia",block group
511770204052,2021,perc_income_min_price_25,0.541695506936712,,3439,percent,,"Block Group 2, Census Tract 204.05, Spotsylvania County, Virginia",block group
511770203102,2021,perc_income_min_price_25,0.478875863261966,,3440,percent,,"Block Group 2, Census Tract 203.10, Spotsylvania County, Virginia",block group
511770201131,2021,perc_income_min_price_25,0.337378754510098,,3441,percent,,"Block Group 1, Census Tract 201.13, Spotsylvania County, Virginia",block group
511770202051,2021,perc_income_min_price_25,0.331598006062896,,3442,percent,,"Block Group 1, Census Tract 202.05, Spotsylvania County, Virginia",block group
511498505022,2021,perc_income_min_price_25,0.526879831342235,,3443,percent,,"Block Group 2, Census Tract 8505.02, Prince George County, Virginia",block group
511498505023,2021,perc_income_min_price_25,0.43778577682654,,3444,percent,,"Block Group 3, Census Tract 8505.02, Prince George County, Virginia",block group
511770201064,2021,perc_income_min_price_25,0.320625785126912,,3445,percent,,"Block Group 4, Census Tract 201.06, Spotsylvania County, Virginia",block group
511770201051,2021,perc_income_min_price_25,0.271181842842933,,3446,percent,,"Block Group 1, Census Tract 201.05, Spotsylvania County, Virginia",block group
511770203072,2021,perc_income_min_price_25,0.40713631169889,,3447,percent,,"Block Group 2, Census Tract 203.07, Spotsylvania County, Virginia",block group
511770203082,2021,perc_income_min_price_25,0.462701535138471,,3448,percent,,"Block Group 2, Census Tract 203.08, Spotsylvania County, Virginia",block group
511770201091,2021,perc_income_min_price_25,0.448577162301968,,3449,percent,,"Block Group 1, Census Tract 201.09, Spotsylvania County, Virginia",block group
511770203101,2021,perc_income_min_price_25,0.292883011190234,,3450,percent,,"Block Group 1, Census Tract 203.10, Spotsylvania County, Virginia",block group
511770201132,2021,perc_income_min_price_25,0.301695085760274,,3451,percent,,"Block Group 2, Census Tract 201.13, Spotsylvania County, Virginia",block group
511770203051,2021,perc_income_min_price_25,0.460552078934234,,3452,percent,,"Block Group 1, Census Tract 203.05, Spotsylvania County, Virginia",block group
511770203115,2021,perc_income_min_price_25,1.30372892406324,,3453,percent,,"Block Group 5, Census Tract 203.11, Spotsylvania County, Virginia",block group
511770204071,2021,perc_income_min_price_25,0.394780129400154,,3454,percent,,"Block Group 1, Census Tract 204.07, Spotsylvania County, Virginia",block group
511770203063,2021,perc_income_min_price_25,0.267026778360651,,3455,percent,,"Block Group 3, Census Tract 203.06, Spotsylvania County, Virginia",block group
511770204073,2021,perc_income_min_price_25,0.242261103633917,,3456,percent,,"Block Group 3, Census Tract 204.07, Spotsylvania County, Virginia",block group
511770204033,2021,perc_income_min_price_25,0.956651162790698,,3457,percent,,"Block Group 3, Census Tract 204.03, Spotsylvania County, Virginia",block group
510190303002,2021,perc_income_min_price_25,0.498697844517094,,3458,percent,,"Block Group 2, Census Tract 303, Bedford County, Virginia",block group
511770201041,2021,perc_income_min_price_25,0.328674074006446,,3459,percent,,"Block Group 1, Census Tract 201.04, Spotsylvania County, Virginia",block group
510619302042,2021,perc_income_min_price_25,0.563383368028925,,3460,percent,,"Block Group 2, Census Tract 9302.04, Fauquier County, Virginia",block group
510090102002,2021,perc_income_min_price_25,0.849998819446084,,3461,percent,,"Block Group 2, Census Tract 102, Amherst County, Virginia",block group
511498503012,2021,perc_income_min_price_25,0.94362578006188,,3462,percent,,"Block Group 2, Census Tract 8503.01, Prince George County, Virginia",block group
511498503013,2021,perc_income_min_price_25,0.418542984741347,,3463,percent,,"Block Group 3, Census Tract 8503.01, Prince George County, Virginia",block group
511498501002,2021,perc_income_min_price_25,0.838548826805229,,3464,percent,,"Block Group 2, Census Tract 8501, Prince George County, Virginia",block group
510650201011,2021,perc_income_min_price_25,0.444351154463514,,3465,percent,,"Block Group 1, Census Tract 201.01, Fluvanna County, Virginia",block group
510230401003,2021,perc_income_min_price_25,1.14798749760796,,3466,percent,,"Block Group 3, Census Tract 401, Botetourt County, Virginia",block group
510230405022,2021,perc_income_min_price_25,0.581173392761979,,3467,percent,,"Block Group 2, Census Tract 405.02, Botetourt County, Virginia",block group
510230405012,2021,perc_income_min_price_25,0.505982425307557,,3468,percent,,"Block Group 2, Census Tract 405.01, Botetourt County, Virginia",block group
510230405013,2021,perc_income_min_price_25,0.41353158826098,,3469,percent,,"Block Group 3, Census Tract 405.01, Botetourt County, Virginia",block group
510230401001,2021,perc_income_min_price_25,0.644779968835635,,3470,percent,,"Block Group 1, Census Tract 401, Botetourt County, Virginia",block group
511539014071,2021,perc_income_min_price_25,0.478188655177454,,3471,percent,,"Block Group 1, Census Tract 9014.07, Prince William County, Virginia",block group
511539016013,2021,perc_income_min_price_25,0.466873370263223,,3472,percent,,"Block Group 3, Census Tract 9016.01, Prince William County, Virginia",block group
511539010111,2021,perc_income_min_price_25,0.27141704313199,,3473,percent,,"Block Group 1, Census Tract 9010.11, Prince William County, Virginia",block group
511539017011,2021,perc_income_min_price_25,0.469259756685921,,3474,percent,,"Block Group 1, Census Tract 9017.01, Prince William County, Virginia",block group
511539013061,2021,perc_income_min_price_25,0.231145708890516,,3475,percent,,"Block Group 1, Census Tract 9013.06, Prince William County, Virginia",block group
511539012273,2021,perc_income_min_price_25,0.482031637177032,,3476,percent,,"Block Group 3, Census Tract 9012.27, Prince William County, Virginia",block group
511539012094,2021,perc_income_min_price_25,0.236714880517789,,3477,percent,,"Block Group 4, Census Tract 9012.09, Prince William County, Virginia",block group
511539012112,2021,perc_income_min_price_25,0.484321589104514,,3478,percent,,"Block Group 2, Census Tract 9012.11, Prince William County, Virginia",block group
511539012263,2021,perc_income_min_price_25,0.296566102728494,,3479,percent,,"Block Group 3, Census Tract 9012.26, Prince William County, Virginia",block group
511539012113,2021,perc_income_min_price_25,0.366988568573264,,3480,percent,,"Block Group 3, Census Tract 9012.11, Prince William County, Virginia",block group
511539009013,2021,perc_income_min_price_25,0.74217364405032,,3481,percent,,"Block Group 3, Census Tract 9009.01, Prince William County, Virginia",block group
511539012082,2021,perc_income_min_price_25,0.345898771649911,,3482,percent,,"Block Group 2, Census Tract 9012.08, Prince William County, Virginia",block group
511590401003,2021,perc_income_min_price_25,1.41427476866859,,3483,percent,,"Block Group 3, Census Tract 401, Richmond County, Virginia",block group
511590402002,2021,perc_income_min_price_25,0.818405075380312,,3484,percent,,"Block Group 2, Census Tract 402, Richmond County, Virginia",block group
511539003003,2021,perc_income_min_price_25,0.401481514536246,,3485,percent,,"Block Group 3, Census Tract 9003, Prince William County, Virginia",block group
511539006003,2021,perc_income_min_price_25,0.845900714554344,,3486,percent,,"Block Group 3, Census Tract 9006, Prince William County, Virginia",block group
518200033002,2021,perc_income_min_price_25,1.28098526375739,,3487,percent,,"Block Group 2, Census Tract 33, Waynesboro city, Virginia",block group
518200033004,2021,perc_income_min_price_25,0.663973883693908,,3488,percent,,"Block Group 4, Census Tract 33, Waynesboro city, Virginia",block group
518200034001,2021,perc_income_min_price_25,0.544003386038637,,3489,percent,,"Block Group 1, Census Tract 34, Waynesboro city, Virginia",block group
518200034003,2021,perc_income_min_price_25,1.29926375054136,,3490,percent,,"Block Group 3, Census Tract 34, Waynesboro city, Virginia",block group
518200035002,2021,perc_income_min_price_25,0.534803542768828,,3491,percent,,"Block Group 2, Census Tract 35, Waynesboro city, Virginia",block group
510230405021,2021,perc_income_min_price_25,0.62934862417398,,3492,percent,,"Block Group 1, Census Tract 405.02, Botetourt County, Virginia",block group
510950803033,2021,perc_income_min_price_25,0.396060089143234,,3493,percent,,"Block Group 3, Census Tract 803.03, James City County, Virginia",block group
515800602001,2021,perc_income_min_price_25,1.48473128925466,,3494,percent,,"Block Group 1, Census Tract 602, Covington city, Virginia",block group
515800602002,2021,perc_income_min_price_25,0.864719446579554,,3495,percent,,"Block Group 2, Census Tract 602, Covington city, Virginia",block group
510670202002,2021,perc_income_min_price_25,1.04891803278689,,3496,percent,,"Block Group 2, Census Tract 202, Franklin County, Virginia",block group
510950802063,2021,perc_income_min_price_25,0.325385846420918,,3497,percent,,"Block Group 3, Census Tract 802.06, James City County, Virginia",block group
510190501003,2021,perc_income_min_price_25,0.783875604338168,,3498,percent,,"Block Group 3, Census Tract 501, Bedford County, Virginia",block group
511455001012,2021,perc_income_min_price_25,0.336448598130841,,3499,percent,,"Block Group 2, Census Tract 5001.01, Powhatan County, Virginia",block group
511455002001,2021,perc_income_min_price_25,0.858379538544089,,3500,percent,,"Block Group 1, Census Tract 5002, Powhatan County, Virginia",block group
